,Player ID,Player Name,SoGs,Date,sogs_calc,Trailing 1 Game Avg SoGs,Trailing 3 Game Avg SoGs,Trailing 5 Game Avg SoGs,Trailing 7 Game Avg SoGs,Trailing 10 Game Avg SoGs,Average SoGs,Prediction 1 Game Avg SoGs,Prediction 3 Game Avg SoGs,Prediction 5 Game Avg SoGs,Prediction 7 Game Avg SoGs,Prediction 10 Game Avg SoGs,Prediction Average SoGs,Over 1.5,Over 2.5,Over 3.5,Over 4.5
8478882,8478882,V. Gavrikov,0,2023-12-10,1.0,1.0,1.3333333333333333,1.6,1.4285714285714286,1.3,1.2083333333333333,0.0,0.3333333333333333,1.4,1.2857142857142858,1.3,1.16,0,0,0,0
8474716,8474716,J. Spurgeon,2,2023-12-10,2.0,2.0,0.6666666666666666,0.8,1.2857142857142858,1.4,1.25,2.0,1.3333333333333333,1.2,1.0,1.4,1.3076923076923077,1,0,0,0
8482470,8482470,I. Solovyov,1,2023-12-11,0.0,0.0,1.0,0.8,0.0,0.0,0.8,1.0,0.3333333333333333,0.8,0.0,0.0,0.8333333333333334,0,0,0,0
8479944,8479944,Z. Aston-Reese,0,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8477384,8477384,J. Brown,0,2023-12-11,1.0,1.0,1.0,0.8,0.8571428571428571,0.8,0.9473684210526315,0.0,0.6666666666666666,0.6,0.7142857142857143,0.7,0.9,0,0,0,0
8476429,8476429,S. Mayfield,0,2023-12-11,3.0,3.0,1.3333333333333333,0.8,0.5714285714285714,0.7,1.0,0.0,1.0,0.8,0.5714285714285714,0.7,0.95,0,0,0,0
8481477,8481477,N. Sturm,1,2023-12-12,1.0,1.0,2.3333333333333335,1.8,1.4285714285714286,1.6,1.16,1.0,1.6666666666666667,1.6,1.4285714285714286,1.6,1.1538461538461537,0,0,0,0
8483597,8483597,M. Kelemen,1,2023-12-12,0.0,0.0,0.6666666666666666,0.4,0.42857142857142855,0.0,0.4444444444444444,1.0,0.6666666666666666,0.6,0.5714285714285714,0.5,0.5,0,0,0,0
8479378,8479378,L. Stanley,0,2023-12-12,2.0,2.0,1.3333333333333333,1.0,0.0,0.0,0.8333333333333334,0.0,0.6666666666666666,0.8,0.7142857142857143,0.0,0.7142857142857143,0,0,0,0
8481059,8481059,S. Perunovich,1,2023-12-12,1.0,1.0,1.3333333333333333,1.4,1.4285714285714286,1.2,0.9375,1.0,1.0,1.4,1.4285714285714286,1.3,0.9411764705882353,0,0,0,0
8479371,8479371,D. Fabbro,0,2023-12-12,3.0,3.0,1.6666666666666667,1.2,0.8571428571428571,0.8,1.0869565217391304,0.0,1.6666666666666667,1.2,0.8571428571428571,0.7,1.0416666666666667,0,0,0,0
8478104,8478104,S. Blais,0,2023-12-12,1.0,1.0,0.6666666666666666,0.6,0.8571428571428571,0.6,0.75,0.0,0.6666666666666666,0.6,0.7142857142857143,0.6,0.72,0,0,0,0
8480748,8480748,K. Sherwood,0,2023-12-12,2.0,2.0,1.3333333333333333,1.8,1.8571428571428572,1.8,1.8214285714285714,0.0,0.6666666666666666,1.6,1.5714285714285714,1.4,1.7586206896551724,0,0,0,0
8479320,8479320,M. Lajoie,0,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8482113,8482113,A. Lundell,0,2023-12-12,1.0,1.0,2.3333333333333335,2.0,2.4285714285714284,2.3,2.037037037037037,0.0,2.0,1.8,2.2857142857142856,2.1,1.9642857142857142,0,0,0,0
8482070,8482070,M. Chaffee,0,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8479994,8479994,J. Anderson-Dolan,1,2023-12-13,1.0,1.0,0.3333333333333333,0.2,0.2857142857142857,0.0,0.375,1.0,0.6666666666666666,0.4,0.42857142857142855,0.0,0.4444444444444444,0,0,0,0
8480070,8480070,I. Mitchell,1,2023-12-13,0.0,0.0,0.6666666666666666,0.6,0.8571428571428571,1.0,0.9090909090909091,1.0,0.6666666666666666,0.6,0.8571428571428571,1.1,0.9166666666666666,0,0,0,0
8475784,8475784,J. Skinner,1,2023-12-13,1.0,1.0,4.333333333333333,4.8,4.428571428571429,4.5,3.6551724137931036,1.0,3.0,3.6,4.0,3.8,3.566666666666667,0,0,0,0
8480069,8480069,C. Makar,2,2023-12-13,5.0,5.0,4.0,3.6,3.0,2.7,2.6538461538461537,2.0,3.3333333333333335,3.2,3.2857142857142856,2.8,2.6296296296296298,1,0,0,0
8481568,8481568,A. Vlasic,0,2023-12-14,1.0,1.0,1.0,0.8,0.8571428571428571,0.8,1.1153846153846154,0.0,0.6666666666666666,0.6,0.7142857142857143,0.7,1.0740740740740742,0,0,0,0
8484304,8484304,U. Balinskis,2,2023-12-14,0.0,0.0,0.3333333333333333,0.8,1.2857142857142858,1.1,0.9411764705882353,2.0,0.6666666666666666,1.2,1.0,1.2,1.0,1,0,0,0
8479339,8479339,P. Laine,1,2023-12-14,4.0,4.0,2.3333333333333335,2.8,2.2857142857142856,2.0,2.3529411764705883,1.0,2.0,2.0,2.142857142857143,2.1,2.2777777777777777,0,0,0,0
8477541,8477541,D. Mermis,1,2023-12-14,0.0,0.0,0.3333333333333333,0.6,0.7142857142857143,0.8,0.7857142857142857,1.0,0.6666666666666666,0.6,0.7142857142857143,0.8,0.8,0,0,0,0
8481013,8481013,J. Berggren,0,2023-12-14,1.0,1.0,1.0,1.4,0.0,0.0,1.3333333333333333,0.0,0.6666666666666666,1.0,1.1428571428571428,0.0,1.1428571428571428,0,0,0,0
8471817,8471817,R. Reaves,0,2023-12-14,1.0,1.0,0.6666666666666666,0.6,0.5714285714285714,0.6,0.5,0.0,0.3333333333333333,0.6,0.5714285714285714,0.5,0.47619047619047616,0,0,0,0
8478078,8478078,R. Chartier,0,2023-12-15,0.0,0.0,0.3333333333333333,0.8,0.7142857142857143,0.7,0.875,0.0,0.0,0.8,0.7142857142857143,0.7,0.84,0,0,0,0
8481167,8481167,B. Pachal,1,2023-12-15,3.0,3.0,1.6666666666666667,1.8,1.2857142857142858,1.2,1.0714285714285714,1.0,1.6666666666666667,1.6,1.4285714285714286,1.3,1.0666666666666667,0,0,0,0
8480003,8480003,J. Boqvist,0,2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8478472,8478472,M. Joseph,0,2023-12-15,2.0,2.0,2.0,2.8,2.2857142857142856,2.0,1.9583333333333333,0.0,1.6666666666666667,2.2,2.142857142857143,1.7,1.88,0,0,0,0
8479379,8479379,G. Smith,2,2023-12-15,0.0,0.0,0.0,0.0,0.0,0.4,1.0416666666666667,2.0,0.6666666666666666,0.4,0.2857142857142857,0.3,1.08,1,0,0,0
8479419,8479419,B. Murray,0,2023-12-15,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0
8481726,8481726,A. Edstrom,3,2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,1,0,0
8481708,8481708,Z. Jones,0,2023-12-15,1.0,1.0,1.3333333333333333,1.2,1.0,1.1,1.25,0.0,1.0,1.2,1.0,0.8,1.1538461538461537,0,0,0,0
8480058,8480058,P. Joseph,3,2023-12-16,0.0,0.0,0.3333333333333333,1.0,0.8571428571428571,0.0,0.8571428571428571,3.0,1.0,1.4,1.2857142857142858,0.0,1.125,1,1,0,0
8471686,8471686,M. Staal,0,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0,0,0,0
8477851,8477851,J. Oesterle,0,2023-12-16,1.0,1.0,1.0,0.8,0.8571428571428571,0.0,0.8888888888888888,0.0,0.6666666666666666,0.6,0.5714285714285714,0.8,0.8,0,0,0,0
8482511,8482511,M. Lohrei,0,2023-12-16,3.0,3.0,1.6666666666666667,1.6,1.4285714285714286,1.4,1.5714285714285714,0.0,1.6666666666666667,1.0,1.2857142857142858,1.3,1.4666666666666666,0,0,0,0
8476889,8476889,R. Faksa,1,2023-12-16,0.0,0.0,0.3333333333333333,1.0,1.1428571428571428,1.1,0.8333333333333334,1.0,0.6666666666666666,1.0,0.8571428571428571,1.1,0.84,0,0,0,0
8480878,8480878,N. Lundkvist,1,2023-12-16,0.0,0.0,0.6666666666666666,0.8,1.0,1.1,1.0434782608695652,1.0,0.6666666666666666,0.8,1.1428571428571428,0.8,1.0416666666666667,0,0,0,0
8479671,8479671,M. Olivier,1,2023-12-16,0.0,0.0,1.3333333333333333,1.0,0.7142857142857143,1.1,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0,0,0,0
8483460,8483460,D. Jiricek,0,2023-12-16,1.0,1.0,0.6666666666666666,1.0,0.7142857142857143,0.9,0.7692307692307693,0.0,0.6666666666666666,0.8,0.7142857142857143,0.7,0.7407407407407407,0,0,0,0
8481122,8481122,S. Benoit,1,2023-12-16,1.0,1.0,0.3333333333333333,0.4,0.42857142857142855,0.4,0.6428571428571429,1.0,0.6666666666666666,0.6,0.42857142857142855,0.5,0.6666666666666666,0,0,0,0
8476874,8476874,O. Maatta,1,2023-12-16,1.0,1.0,1.0,0.6,0.5714285714285714,0.5,0.4583333333333333,1.0,1.3333333333333333,0.8,0.7142857142857143,0.6,0.48,0,0,0,0
8480836,8480836,J. Gruden,0,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8475692,8475692,M. Zuccarello,0,2023-12-16,6.0,6.0,2.3333333333333335,2.2,2.5714285714285716,2.4,2.740740740740741,0.0,2.3333333333333335,1.8,2.0,2.2,2.642857142857143,0,0,0,0
8481564,8481564,R. Johnson,2,2023-12-16,0.0,0.0,0.6666666666666666,0.6,0.42857142857142855,0.5,0.625,2.0,0.6666666666666666,0.8,0.7142857142857143,0.7,0.7058823529411765,1,0,0,0
8476994,8476994,V. Hinostroza,2,2023-12-16,5.0,5.0,4.333333333333333,3.0,2.4285714285714284,2.1,2.0833333333333335,2.0,4.333333333333333,3.2,2.5714285714285716,2.1,2.076923076923077,1,0,0,0
8471698,8471698,T. Oshie,3,2023-12-16,1.0,1.0,2.3333333333333335,1.6,1.7142857142857142,1.4,1.85,3.0,2.0,2.0,1.7142857142857142,1.6,1.9047619047619047,1,1,0,0
8477887,8477887,P. Brown,0,2023-12-16,1.0,1.0,0.3333333333333333,0.4,0.5714285714285714,0.0,0.625,0.0,0.3333333333333333,0.4,0.5714285714285714,0.0,0.5555555555555556,0,0,0,0
8479372,8479372,J. Mahura,0,2023-12-16,0.0,0.0,1.0,1.0,1.0,0.8,0.9375,0.0,0.3333333333333333,0.8,1.0,0.8,0.8823529411764706,0,0,0,0
8483505,8483505,M. Poitras,1,2023-12-16,1.0,1.0,0.6666666666666666,1.0,1.1428571428571428,1.1,1.4230769230769231,1.0,0.6666666666666666,0.6,1.0,1.2,1.4074074074074074,0,0,0,0
8478512,8478512,A. Czarnik,0,2023-12-16,0.0,0.0,0.6666666666666666,0.8,1.0,0.9,0.8571428571428571,0.0,0.6666666666666666,0.6,0.5714285714285714,0.7,0.8,0,0,0,0
8475766,8475766,A. Watson,1,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.0,0.3333333333333333,0.2,0.14285714285714285,0.3,0.625,0,0,0,0
8476913,8476913,D. Shore,0,2023-12-16,1.0,1.0,0.6666666666666666,0.6,0.5714285714285714,0.5,0.7142857142857143,0.0,0.6666666666666666,0.6,0.42857142857142855,0.4,0.6666666666666666,0,0,0,0
8480995,8480995,P. Holmberg,1,2023-12-16,2.0,2.0,1.0,0.6,0.7142857142857143,0.0,0.7142857142857143,1.0,1.0,0.8,0.5714285714285714,0.0,0.75,0,0,0,0
8475177,8475177,C. de Haan,0,2023-12-16,0.0,0.0,1.0,1.0,0.8571428571428571,0.9,0.7037037037037037,0.0,1.0,0.8,0.7142857142857143,0.9,0.6785714285714286,0,0,0,0
8477845,8477845,T. van Riemsdyk,0,2023-12-17,1.0,1.0,1.6666666666666667,1.2,1.5714285714285714,1.3,1.173913043478261,0.0,1.0,1.0,1.1428571428571428,1.2,1.125,0,0,0,0
8481441,8481441,J. Snively,0,2023-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8479359,8479359,B. Malenstyn,1,2023-12-17,0.0,0.0,0.6666666666666666,0.4,0.2857142857142857,0.5,1.0740740740740742,1.0,1.0,0.6,0.42857142857142855,0.5,1.0714285714285714,0,0,0,0
8480172,8480172,J. Rutta,3,2023-12-17,2.0,2.0,2.0,2.0,1.5714285714285714,1.4,1.04,3.0,2.0,2.2,2.0,1.5,1.1153846153846154,1,1,0,0
8474590,8474590,J. Carlson,2,2023-12-17,1.0,1.0,1.0,1.6,1.8571428571428572,1.7,2.111111111111111,2.0,1.6666666666666667,1.4,2.0,1.8,2.107142857142857,1,0,0,0
8480796,8480796,M. Fehervary,1,2023-12-17,2.0,2.0,0.6666666666666666,0.6,1.1428571428571428,0.9,1.1818181818181819,1.0,1.0,0.6,0.8571428571428571,0.9,1.173913043478261,0,0,0,0
8475744,8475744,E. Kuznetsov,2,2023-12-17,1.0,1.0,1.0,1.0,0.8571428571428571,1.3,2.0434782608695654,2.0,1.6666666666666667,1.4,1.1428571428571428,1.2,2.0416666666666665,1,0,0,0
8477950,8477950,T. DeAngelo,1,2023-12-17,3.0,3.0,1.3333333333333333,1.0,1.2857142857142858,1.3,1.6842105263157894,1.0,1.3333333333333333,1.2,1.1428571428571428,1.2,1.65,0,0,0,0
8476441,8476441,J. Edmundson,2,2023-12-17,0.0,0.0,0.6666666666666666,0.8,0.7142857142857143,0.5,0.38461538461538464,2.0,1.3333333333333333,1.2,0.8571428571428571,0.7,0.5,1,0,0,0
8479772,8479772,Z. MacEwen,0,2023-12-17,3.0,3.0,1.0,0.8,0.8571428571428571,0.7,0.7272727272727273,0.0,1.0,0.6,0.7142857142857143,0.6,0.6666666666666666,0,0,0,0
8481656,8481656,A. Protas,0,2023-12-17,1.0,1.0,1.3333333333333333,1.4,1.5714285714285714,1.4,1.3076923076923077,0.0,1.0,0.8,1.1428571428571428,1.3,1.2592592592592593,0,0,0,0
8475324,8475324,N. Jensen,0,2023-12-17,0.0,0.0,0.0,1.0,0.8571428571428571,0.8,0.8518518518518519,0.0,0.0,0.6,0.8571428571428571,0.7,0.8214285714285714,0,0,0,0
8483808,8483808,A. Kuzmenko,0,2023-12-17,0.0,0.0,1.0,1.0,1.2857142857142858,1.4,1.4642857142857142,0.0,0.3333333333333333,1.0,1.0,1.3,1.4137931034482758,0,0,0,0
8477979,8477979,N. Aube-Kubel,0,2023-12-17,0.0,0.0,1.0,1.4,1.4285714285714286,1.0,1.0666666666666667,0.0,0.3333333333333333,1.4,1.4285714285714286,1.0,1.0,0,0,0,0
8480873,8480873,R. Sandin,2,2023-12-17,1.0,1.0,1.0,1.0,1.0,1.1,1.2592592592592593,2.0,1.3333333333333333,1.2,1.1428571428571428,1.1,1.2857142857142858,1,0,0,0
8477511,8477511,A. Mantha,0,2023-12-17,0.0,0.0,0.6666666666666666,1.0,1.1428571428571428,1.6,1.565217391304348,0.0,0.0,0.8,1.0,1.4,1.5,0,0,0,0
8478434,8478434,K. Kolesar,0,2023-12-17,2.0,2.0,0.6666666666666666,1.2,0.8571428571428571,1.0,0.8709677419354839,0.0,0.6666666666666666,0.4,0.8571428571428571,1.0,0.84375,0,0,0,0
8479315,8479315,J. Anderson,0,2023-12-17,0.0,0.0,0.3333333333333333,1.0,1.2857142857142858,1.2,1.0,0.0,0.0,0.4,1.0,1.1,0.9230769230769231,0,0,0,0
8480884,8480884,C. Addison,0,2023-12-17,0.0,0.0,1.0,1.4,1.0,1.0,1.3333333333333333,0.0,0.3333333333333333,0.8,1.0,1.0,1.2903225806451613,0,0,0,0
8471214,8471214,A. Ovechkin,4,2023-12-17,6.0,6.0,4.0,3.8,3.2857142857142856,3.5,3.7037037037037037,4.0,4.666666666666667,4.0,3.7142857142857144,3.4,3.7142857142857144,1,1,1,0
8475343,8475343,N. Dowd,0,2023-12-17,0.0,0.0,1.6666666666666667,1.2,1.0,1.3,1.1666666666666667,0.0,0.3333333333333333,1.2,0.8571428571428571,1.1,1.105263157894737,0,0,0,0
8471699,8471699,A. Cogliano,3,2023-12-17,2.0,2.0,1.3333333333333333,1.2,1.0,0.9,0.6153846153846154,3.0,1.6666666666666667,1.6,1.4285714285714286,1.1,0.7037037037037037,1,1,0,0
8481580,8481580,C. McMichael,1,2023-12-17,0.0,0.0,1.6666666666666667,1.4,1.0,1.3,1.5925925925925926,1.0,1.6666666666666667,1.4,1.1428571428571428,1.2,1.5714285714285714,0,0,0,0
8476525,8476525,C. Miller,0,2023-12-17,2.0,2.0,1.0,1.2,1.5714285714285714,1.5,1.5,0.0,0.6666666666666666,1.0,0.8571428571428571,1.5,1.4,0,0,0,0
8476880,8476880,T. Wilson,2,2023-12-17,4.0,4.0,3.6666666666666665,2.8,2.857142857142857,3.4,2.962962962962963,2.0,3.0,2.8,2.857142857142857,3.0,2.9285714285714284,1,0,0,0
8478440,8478440,D. Strome,4,2023-12-17,2.0,2.0,3.3333333333333335,3.8,3.2857142857142856,2.7,2.259259259259259,4.0,3.6666666666666665,3.4,3.4285714285714284,2.7,2.3214285714285716,1,1,1,0
8480870,8480870,B. Groulx,0,2023-12-17,1.0,1.0,1.0,0.6,0.5714285714285714,0.5,0.7894736842105263,0.0,0.6666666666666666,0.6,0.5714285714285714,0.4,0.75,0,0,0,0
8480798,8480798,P. Kurashev,1,2023-12-17,1.0,1.0,1.6666666666666667,1.6,1.5714285714285714,1.8,1.7826086956521738,1.0,1.3333333333333333,1.4,1.4285714285714286,1.7,1.75,0,0,0,0
8479547,8479547,M. Phillips,0,2023-12-17,0.0,0.0,0.0,0.6,0.5714285714285714,0.6,0.6842105263157895,0.0,0.0,0.0,0.5714285714285714,0.4,0.65,0,0,0,0
8475168,8475168,M. Duchene,3,2023-12-18,0.0,0.0,2.3333333333333335,2.6,2.4285714285714284,2.5,2.2857142857142856,3.0,2.0,2.6,2.7142857142857144,2.5,2.310344827586207,1,1,0,0
8475455,8475455,B. Dillon,0,2023-12-18,1.0,1.0,1.3333333333333333,1.2,0.8571428571428571,0.8,1.0,0.0,1.0,1.2,0.8571428571428571,0.7,0.9666666666666667,0,0,0,0
8470794,8470794,J. Pavelski,3,2023-12-18,1.0,1.0,2.6666666666666665,2.2,2.0,1.9,2.3448275862068964,3.0,2.0,2.4,2.4285714285714284,2.1,2.3666666666666667,1,1,0,0
8480145,8480145,N. Pionk,3,2023-12-18,1.0,1.0,1.3333333333333333,2.0,1.7142857142857142,1.8,1.7241379310344827,3.0,2.0,2.0,1.8571428571428572,1.9,1.7666666666666666,1,1,0,0
8477930,8477930,P. Bellemare,0,2023-12-18,0.0,0.0,2.0,1.6,1.2857142857142858,1.1,0.8928571428571429,0.0,0.6666666666666666,1.2,1.1428571428571428,0.9,0.8620689655172413,0,0,0,0
8477527,8477527,R. Johnston,0,2023-12-18,0.0,0.0,0.3333333333333333,0.4,0.7142857142857143,0.7,0.6666666666666666,0.0,0.3333333333333333,0.4,0.5714285714285714,0.7,0.6363636363636364,0,0,0,0
8480008,8480008,A. Ruzicka,0,2023-12-18,0.0,0.0,1.0,0.8,0.7142857142857143,0.8,1.0769230769230769,0.0,0.0,0.6,0.5714285714285714,0.8,1.037037037037037,0,0,0,0
8476458,8476458,R. Strome,1,2023-12-18,2.0,2.0,2.3333333333333335,1.8,1.8571428571428572,1.6,1.8275862068965518,1.0,2.0,1.6,2.0,1.7,1.8,0,0,0,0
8478407,8478407,V. Dunn,1,2023-12-18,1.0,1.0,0.6666666666666666,1.4,2.2857142857142856,2.2,2.03125,1.0,1.0,1.2,1.7142857142857142,2.1,2.0,0,0,0,0
8475848,8475848,B. Gallagher,2,2023-12-18,2.0,2.0,4.666666666666667,3.4,2.7142857142857144,2.3,2.3,2.0,2.0,3.6,2.857142857142857,2.3,2.2903225806451615,1,0,0,0
8478432,8478432,C. Fischer,0,2023-12-18,1.0,1.0,0.3333333333333333,0.6,0.7142857142857143,0.6,1.1379310344827587,0.0,0.3333333333333333,0.4,0.7142857142857143,0.6,1.1,0,0,0,0
8478904,8478904,S. Lorentz,1,2023-12-18,0.0,0.0,1.3333333333333333,1.2,0.8571428571428571,0.7,0.6956521739130435,1.0,1.6666666666666667,1.2,1.0,0.8,0.7083333333333334,0,0,0,0
8479992,8479992,M. Rasmussen,2,2023-12-18,1.0,1.0,2.0,1.8,2.0,1.8,1.5333333333333334,2.0,2.3333333333333335,2.2,1.8571428571428572,1.9,1.5483870967741935,1,0,0,0
8482241,8482241,R. Zohorna,0,2023-12-18,0.0,0.0,1.0,1.2,0.8571428571428571,1.1,1.4166666666666667,0.0,0.3333333333333333,0.8,0.8571428571428571,0.9,1.36,0,0,0,0
8476906,8476906,S. Gostisbehere,2,2023-12-18,2.0,2.0,1.6666666666666667,1.8,1.8571428571428572,1.4,1.6896551724137931,2.0,2.3333333333333335,2.0,2.0,1.5,1.7,1,0,0,0
8476399,8476399,B. Coleman,0,2023-12-18,3.0,3.0,2.0,2.6,3.142857142857143,3.0,2.5483870967741935,0.0,2.0,2.2,2.5714285714285716,2.5,2.46875,0,0,0,0
8476331,8476331,D. DeMelo,0,2023-12-18,1.0,1.0,0.6666666666666666,0.8,0.8571428571428571,0.8,0.8620689655172413,0.0,0.3333333333333333,0.4,0.5714285714285714,0.7,0.8333333333333334,0,0,0,0
8476826,8476826,Y. Gourde,5,2023-12-18,3.0,3.0,3.0,2.6,3.0,2.9,2.15625,5.0,3.6666666666666665,3.4,3.2857142857142856,3.3,2.242424242424242,1,1,1,1
8483515,8483515,J. Slafkovsky,0,2023-12-18,2.0,2.0,2.3333333333333335,2.0,1.5714285714285714,1.5,1.4666666666666666,0.0,1.6666666666666667,1.8,1.5714285714285714,1.3,1.4193548387096775,0,0,0,0
8475764,8475764,C. Fowler,0,2023-12-18,2.0,2.0,1.3333333333333333,1.2,1.0,1.3,1.3333333333333333,0.0,1.3333333333333333,1.2,0.8571428571428571,1.0,1.2903225806451613,0,0,0,0
8478421,8478421,A. Greer,0,2023-12-18,2.0,2.0,0.6666666666666666,0.8,0.7142857142857143,0.9,1.1333333333333333,0.0,0.6666666666666666,0.6,0.5714285714285714,0.8,1.096774193548387,0,0,0,0
8476981,8476981,J. Anderson,1,2023-12-18,6.0,6.0,4.666666666666667,4.0,3.5714285714285716,2.7,2.3,1.0,3.6666666666666665,3.8,3.4285714285714284,2.8,2.2580645161290325,0,0,0,0
8474641,8474641,A. Henrique,2,2023-12-18,4.0,4.0,2.3333333333333335,1.8,2.0,1.7,1.5862068965517242,2.0,2.3333333333333335,2.0,1.8571428571428572,1.8,1.6,1,0,0,0
8477496,8477496,E. Lindholm,2,2023-12-18,3.0,3.0,3.3333333333333335,2.2,2.0,2.5,2.5161290322580645,2.0,3.3333333333333335,2.4,2.142857142857143,2.5,2.5,1,0,0,0
8479346,8479346,D. Dube,0,2023-12-18,0.0,0.0,1.0,0.8,0.7142857142857143,0.6,0.9666666666666667,0.0,1.0,0.8,0.5714285714285714,0.6,0.9354838709677419,0,0,0,0
8476469,8476469,J. Armia,0,2023-12-18,2.0,2.0,2.3333333333333335,2.2,2.2857142857142856,2.0,1.9285714285714286,0.0,1.6666666666666667,1.6,2.2857142857142856,2.0,1.8,0,0,0,0
8475279,8475279,B. Chiarot,4,2023-12-18,0.0,0.0,1.3333333333333333,1.2,1.1428571428571428,1.3,1.4,4.0,2.0,2.0,1.7142857142857142,1.5,1.4838709677419355,1,1,1,0
8476393,8476393,N. Cousins,2,2023-12-18,3.0,3.0,2.6666666666666665,2.6,2.142857142857143,1.7,1.6666666666666667,2.0,2.6666666666666665,2.4,2.142857142857143,1.7,1.6774193548387097,1,0,0,0
8481068,8481068,Y. Sharangovich,0,2023-12-18,2.0,2.0,3.3333333333333335,3.2,2.7142857142857144,2.7,2.032258064516129,0.0,2.0,2.6,2.2857142857142856,2.2,1.96875,0,0,0,0
8480018,8480018,N. Suzuki,2,2023-12-18,6.0,6.0,3.6666666666666665,2.8,3.142857142857143,2.7,2.466666666666667,2.0,3.3333333333333335,3.2,2.857142857142857,2.8,2.4516129032258065,1,0,0,0
8477456,8477456,J. Compher,0,2023-12-18,1.0,1.0,2.0,2.4,2.0,1.6,1.28,0.0,1.6666666666666667,2.0,1.8571428571428572,1.5,1.2307692307692308,0,0,0,0
8480036,8480036,M. Heiskanen,2,2023-12-18,0.0,0.0,1.6666666666666667,1.8,2.142857142857143,1.8,2.0,2.0,1.3333333333333333,1.6,2.0,2.0,2.0,1,0,0,0
8477986,8477986,B. Montour,1,2023-12-18,5.0,5.0,2.6666666666666665,3.0,3.142857142857143,2.7,2.4285714285714284,1.0,2.6666666666666665,3.0,2.5714285714285716,2.7,2.3333333333333335,0,0,0,0
8475208,8475208,B. Dumoulin,1,2023-12-18,1.0,1.0,0.3333333333333333,0.6,0.5714285714285714,0.5,0.7419354838709677,1.0,0.6666666666666666,0.6,0.7142857142857143,0.6,0.75,0,0,0,0
8480049,8480049,D. Samberg,2,2023-12-18,1.0,1.0,1.0,0.6,0.5714285714285714,0.6,0.8620689655172413,2.0,1.3333333333333333,1.0,0.8571428571428571,0.7,0.9,1,0,0,0
8478840,8478840,W. Borgen,0,2023-12-18,0.0,0.0,0.3333333333333333,0.8,0.5714285714285714,0.9,1.125,0.0,0.3333333333333333,0.4,0.5714285714285714,0.7,1.0909090909090908,0,0,0,0
8481019,8481019,D. Gustafsson,0,2023-12-18,1.0,1.0,0.6666666666666666,0.8,0.5714285714285714,0.4,0.625,0.0,0.6666666666666666,0.4,0.5714285714285714,0.4,0.6,0,0,0,0
8476456,8476456,J. Huberdeau,3,2023-12-18,2.0,2.0,1.3333333333333333,1.0,0.8571428571428571,1.3,1.5161290322580645,3.0,2.0,1.4,1.2857142857142858,1.2,1.5625,1,1,0,0
8481517,8481517,B. Leason,0,2023-12-18,0.0,0.0,2.0,2.2,2.0,1.7,1.4615384615384615,0.0,2.0,1.2,1.8571428571428572,1.7,1.4074074074074074,0,0,0,0
8480813,8480813,J. Veleno,2,2023-12-18,2.0,2.0,2.3333333333333335,2.2,1.7142857142857142,1.7,1.3,2.0,2.0,2.2,1.8571428571428572,1.8,1.3225806451612903,1,0,0,0
8477346,8477346,M. Weegar,3,2023-12-18,2.0,2.0,2.0,1.4,2.142857142857143,2.6,2.5161290322580645,3.0,2.0,1.8,2.142857142857143,2.5,2.53125,1,1,0,0
8477220,8477220,N. Schmidt,1,2023-12-18,0.0,0.0,0.6666666666666666,1.0,1.2857142857142858,1.0,0.782608695652174,1.0,0.3333333333333333,0.8,1.0,1.0,0.7916666666666666,0,0,0,0
8478396,8478396,N. Hanifin,3,2023-12-18,3.0,3.0,2.0,2.0,1.7142857142857142,1.8,1.7741935483870968,3.0,2.3333333333333335,2.0,1.8571428571428572,2.1,1.8125,1,1,0,0
8478397,8478397,R. Andersson,2,2023-12-18,2.0,2.0,1.3333333333333333,1.8,1.7142857142857142,1.7,2.185185185185185,2.0,1.3333333333333333,2.0,1.8571428571428572,1.8,2.1785714285714284,1,0,0,0
8475690,8475690,C. Tanev,0,2023-12-18,0.0,0.0,1.0,0.6,0.8571428571428571,0.7,0.9285714285714286,0.0,0.3333333333333333,0.6,0.7142857142857143,0.7,0.896551724137931,0,0,0,0
